Frame,TimeStamp,Shoulder_X,Shoulder_Y,Elbow_X,Elbow_Y,Wrist_X,Wrist_Y,Shoulder_X_Normalized,Shoulder_Y_Normalized,Elbow_X_Normalized,Elbow_Y_Normalized,Wrist_X_Normalized,Wrist_Y_Normalized,Angle,Reps,velocidad_instantanea,vector_velocidad_x,vector_velocidad_y,aceleracion_instantanea,vector_aceleracion_x,vector_aceleracion_y
17.0,0.7021187854521188,802.0,475.0,736.0,682.0,924.0,661.0,1.271876995325942,0.7532937316456638,1.1672088136657022,1.0815712104891426,1.4653545432433546,1.0482676981427026,66.0,0.0,0.5858230666510434,0.2699321433748843,-0.5199281713789645,2.0107417425880887,-0.23095401595390563,1.9974340033905869
18.0,0.7438271604938272,799.0,475.0,739.0,681.0,922.0,641.0,1.279624475572367,0.7607279422989666,1.1835325249661817,1.0906436393802026,1.4766129743150465,1.026582338976079,61.0,0.0,0.5083221989034037,0.2602994266600901,-0.4366184448444888,10.612171628828888,-9.921402720789345,-3.766159148474018
19.0,0.7855355355355356,797.0,475.0,742.0,678.0,919.0,623.0,1.2900035945799628,0.7688227194799025,1.2009820165349214,1.097393271173419,1.4874696404253271,1.0083716931283777,58.0,0.0,0.6132229882838394,-0.1535061589584173,-0.593698823075804,6.722797687215974,-6.42735255953883,-1.971077831701756
20.0,0.827243910577244,798.0,471.0,743.0,674.0,917.0,609.0,1.2888675944221042,0.7607226027228208,1.2000358679895031,1.088592429374058,1.4810671479762774,0.9836094799537112,54.0,0.0,0.7966075219186608,-0.4215805900369475,-0.6759092765168183,4.146947403401482,-0.956213821069407,-4.035198619024117
21.0,0.8689522856189523,798.0,469.0,743.0,671.0,916.0,598.0,1.2749563295634667,0.7493164393048445,1.1870833995810224,1.0720497457858222,1.4634837066167117,0.955418402354578,52.0,0.0,0.9621017632685088,-0.4614627147061753,-0.8442108538868597,34.688936807433265,23.253714578462073,25.74076718230284
22.0,0.9106606606606606,798.0,468.0,745.0,668.0,915.0,583.0,1.2595639383845874,0.7386916330375776,1.175908689344007,1.0543718180963717,1.4442368466439817,0.920207739446384,49.0,0.0,0.5577675422151362,0.5084119340451613,0.2293947176139248,13.085455057565493,7.829563333164222,10.484611202879044
23.0,0.9523690357023692,799.0,466.0,745.0,663.0,911.0,578.0,1.2852777869699112,0.7496113250663061,1.1984129553098672,1.0665070998260966,1.4654418822648176,0.9297754203612124,48.0,1.0,1.068481183604476,0.8349702979575843,0.666690813830103,12.176440543730056,-10.213507017562428,-6.629478012422707
24.0,0.9940774107440774,799.0,466.0,745.0,663.0,904.0,577.0,1.3260104448495296,0.7733677938671849,1.2363927176632037,1.1003065393432268,1.5002671366007194,0.9575820108613,46.0,1.0,0.5652530772657745,0.4089815167779718,0.3901860585572184,26.814874697974727,-19.470962361397643,-18.436895882689196
25.0,1.0357857857857855,799.0,466.0,744.0,664.0,899.0,577.0,1.3485458818453944,0.7865111150687781,1.2557173167621696,1.1206939493683878,1.5173250910876217,0.9738560373276504,45.0,1.0,0.5531598399601415,-0.4031206838141834,-0.3787869095229065,5.7026911333235795,4.097249469505555,3.966513953930304
26.0,1.0774941608274942,799.0,465.0,744.0,665.0,899.0,574.0,1.333602618858291,0.7761266805620842,1.2418026888993348,1.1099446076855612,1.5005115824200297,0.9580574508443792,44.0,1.0,0.3153561722424021,-0.2322310663006039,-0.2133500579242107,19.543356970467155,10.935023521528697,16.197779547170075
27.0,1.1192025358692026,797.0,465.0,744.0,665.0,900.0,573.0,1.3202088942247905,0.7702598943720546,1.2324158309952873,1.1015544725965942,1.4908256020104282,0.949158966613306,45.0,1.0,0.5135840928409489,0.2238509958252183,0.4622330062720731,1.9997516813351581,1.9120205773392176,-0.5858191690566266
28.0,1.160910910910911,794.0,465.0,743.0,669.0,900.0,581.0,1.3234763091760295,0.775083732703846,1.2384671255891562,1.1151204670513395,1.5001620632977664,0.968437954195558,47.0,1.0,0.5327666074954872,0.3035982671523463,0.4377994406624373,39.222996178732146,-28.974196037315465,-26.437461928635464
29.0,1.2026192859526192,790.0,466.0,742.0,670.0,900.0,587.0,1.3279238626800818,0.7833069873530608,1.2472398811501528,1.1262139088552592,1.5128246536861691,0.986697857459757,49.0,1.0,1.1228673488078351,-0.9048683677039832,-0.6648641366079733,55.56307025184435,38.20069449010086,40.34800758755466
30.0,1.2443276609943277,788.0,466.0,742.0,673.0,906.0,589.0,1.2829649478816367,0.7587076976051303,1.2080710549849931,1.0957302156400277,1.4750840644425929,0.95896745469833,50.0,1.0,1.2289091490031092,0.6884205249428684,1.017985696039454,3.233661598556591,-0.1753185061144004,3.2289055042526997
31.0,1.286036036036036,788.0,466.0,741.0,676.0,907.0,604.0,1.3064961511753646,0.7726233584361928,1.2285706193159205,1.1208012667443483,1.5037969658833197,1.001425983895838,54.0,1.0,1.338853678554392,0.681108274938097,1.1526580977850616,34.62755360086515,-28.17575874308577,-20.129433365900166
32.0,1.3277444110777443,788.0,466.0,741.0,678.0,911.0,624.0,1.3253319973475934,0.7837623233045413,1.2462830076580798,1.1403237236061785,1.532204885258449,1.0495014801331195,60.0,1.0,0.5849092648446917,-0.4940568378032198,0.313092141583018,12.059492566538673,7.931301399077173,9.084372244651691
33.0,1.3694527861194528,788.0,466.0,740.0,681.0,919.0,646.0,1.2961258748333406,0.7664906823253004,1.217174044894254,1.1201290872607932,1.5115985773754317,1.0625600445968757,66.0,1.0,0.710983559792946,-0.1632551444816823,0.6919865461814374,2.781854287619619,2.7166152938456034,0.598927894484654
34.0,1.4111611611611612,788.0,466.0,738.0,683.0,921.0,668.0,1.287485453657479,0.7613809916299304,1.2057922142122075,1.115929650822409,1.5047894705819014,1.0914216789888276,72.0,1.0,0.7187046874931136,-0.0499495349619289,0.7169668554275441,21.91106910631472,-17.102796632240377,-13.696324205345263
35.0,1.4528695362028696,788.0,466.0,738.0,683.0,922.0,688.0,1.2843085156571648,0.7595022440307598,1.2028168585723196,1.1131760357789895,1.5027061566445503,1.121325201487474,79.0,1.0,0.7770639710833622,-0.7632793911614785,0.1457154287781747,10.197105663879332,9.397597501295582,3.9580456192372253
36.0,1.494577911244578,788.0,466.0,738.0,684.0,925.0,709.0,1.2530230904504511,0.7410009646572466,1.173516549178215,1.0876494846041989,1.4708710135363805,1.1274027552403174,85.0,1.0,0.4842264518041907,-0.3713208700864203,0.310799079897512,9.402453913111234,-9.282339715139583,-1.498101799252359
37.0,1.5362862862862865,788.0,466.0,738.0,683.0,924.0,724.0,1.2411714857788851,0.7339922745849753,1.1624169498792098,1.075786960389567,1.4553838234260026,1.1403656798273007,89.0,1.0,0.7980856614815547,-0.7584721761900071,0.2483156882036364,11.54976260144137,-6.487806474621363,-9.555385041824053
38.0,1.5779946613279947,791.0,464.0,739.0,683.0,923.0,746.0,1.2201360807380612,0.7157308994468525,1.1399248592483278,1.0535435437978455,1.4237491814427692,1.150722523679638,96.0,1.0,1.0399751214738162,-1.0290680418315377,-0.1502238947886899,3.3252968006134926,-0.5398655182287976,3.281180280691367
39.0,1.6197030363697031,791.0,464.0,740.0,683.0,923.0,765.0,1.1833535045048784,0.6941542681292838,1.1070563758958407,1.0217831145092693,1.380828425610623,1.144456929135565,101.0,1.0,1.0516699611588751,-1.0515849553379106,-0.0133711970621562,18.301837355581494,16.99218005171045,6.798754862503265
40.0,1.6614114114114116,793.0,464.0,743.0,683.0,921.0,788.0,1.1511574821311623,0.673565033680781,1.0785750431569403,0.9914761163878738,1.3369685259051711,1.14389923823374,108.0,1.0,0.4365359910209169,-0.3428687369649347,0.2701938205597688,14.481457293463876,7.2293499294487455,12.547872526448359
41.0,1.7031197864531198,798.0,464.0,745.0,682.0,916.0,800.0,1.1522806619770098,0.6699977783926474,1.0757507433244016,0.9847812173788482,1.3226680280337608,1.155168583435599,111.0,1.0,0.7946214984223094,-0.0413442987997396,0.7935451938684237,44.643236038557916,-31.521919087145676,-31.61308496584662
42.0,1.7448281614948282,803.0,464.0,749.0,682.0,906.0,815.0,1.1707701219474709,0.6765097591327851,1.0920383827380518,0.9943527063115506,1.3209436245135848,1.1882660639940084,116.0,1.0,1.4541463522145783,-1.356072322120799,-0.5249852101125017,30.059334222236256,24.05451701887645,18.026197182786138
43.0,1.7865365365365369,808.0,464.0,751.0,682.0,903.0,833.0,1.1313646884022843,0.6496945735379456,1.0515530705323215,0.9549390067949975,1.2643840515188898,1.166369783959286,120.0,1.0,0.4194409546341189,-0.3527975048503365,0.2268581825629345,1.7843533028618892,-0.05675195771279186,-1.7834505669431655
44.0,1.828244911578245,810.0,465.0,754.0,683.0,897.0,844.0,1.1284640435975235,0.647821950954134,1.050446776385843,0.9515320268853192,1.249669440872813,1.175831670118901,124.0,1.0,0.386509990715285,-0.3551645367869728,0.1524733574485218,7.817741647782,5.6617033611360545,5.390936794469578
45.0,1.8699532866199533,815.0,465.0,757.0,683.0,891.0,853.0,1.1295260670194778,0.6444535229006836,1.0491426168512203,0.9465844218089612,1.2348561051709874,1.1821910860952325,127.0,1.0,0.3956482620779195,-0.1190240896258103,0.3773205710984032,3.7503332166368732,3.741726159654902,-0.2539381459412022
46.0,1.9116616616616613,818.0,465.0,760.0,686.0,885.0,862.0,1.1367813508586833,0.6462143375908164,1.056178272191442,0.9533398614780644,1.2298918038018762,1.1979285139855562,130.0,1.0,0.3685947365021735,0.0370372283444461,0.3667292236700916,10.198631341735036,-6.884245156192367,-7.524576391668975
47.0,1.9533700367033704,819.0,468.0,763.0,686.0,879.0,866.0,1.1473794629028085,0.6556454073730336,1.0689261662940697,0.9610528834570532,1.2314365664121718,1.2132241939851431,133.0,1.0,0.2556251766840398,-0.2500934505090944,0.0528913694963718,17.981224713291244,13.494314686813635,11.883935094198455
48.0,1.9950784117450784,820.0,471.0,766.0,687.0,876.0,872.0,1.1429504240707171,0.6564995728503753,1.0676829571197186,0.9575694406543692,1.2210055749828637,1.2154302070605674,135.0,1.0,0.6314347146005188,0.312732487379357,0.5485509913765163,5.502980301220763,-5.399224961213283,-1.063561006165218
49.0,2.036786786786787,822.0,471.0,767.0,687.0,869.0,872.0,1.1673053994685378,0.6688574734181038,1.0892010235916894,0.9755946586799096,1.2340491388542083,1.2383093775384002,137.0,1.0,0.5117346371943502,0.0875395877625185,0.5041915900516404,5.489739999152877,0.22622590585460164,-5.485076763165607
50.0,2.078495161828496,823.0,470.0,767.0,686.0,858.0,873.0,1.1872113339439978,0.6779943219364265,1.106429031755828,0.989583201805082,1.237700272811604,1.2593383894691494,140.0,1.0,0.2919918122639102,0.0969751026880526,0.2754179512809654,17.922841072302976,-13.687625859666309,-11.570528528499663
51.0,2.1202035368702035,824.0,470.0,769.0,686.0,854.0,874.0,1.1981239298989717,0.6833959308889765,1.1181520656460062,0.997467252318804,1.2417449467642254,1.2708256246743947,141.0,1.0,0.5172170140294707,-0.4739135300974815,-0.2071699920164725,16.122673132347035,12.401587240003884,10.30248624658523
52.0,2.161911911911912,825.0,470.0,771.0,686.0,851.0,879.0,1.1846445316083467,0.6748883998253612,1.1071041622667095,0.9850498771919102,1.2219787835135796,1.262184900949984,143.0,1.0,0.2267104780582143,0.0433365216210691,0.2225299682181496,37.90251697452317,-28.778224365488278,-24.66606161051321
53.0,2.2036202869536203,826.0,470.0,773.0,686.0,847.0,880.0,1.193444470829932,0.6790785729903973,1.1168675253650575,0.991165746960452,1.2237862794103542,1.271466264322446,145.0,1.0,1.410173578977319,-1.1569564532491414,-0.8062513802350166,36.986512473374184,27.030814746894364,25.24553740885986
54.0,2.2453286619953285,828.0,473.0,776.0,690.0,849.0,894.0,1.1464547547256634,0.6549192016729938,1.074455180757385,0.9553789622713862,1.1755315057513145,1.237838829377709,147.0,1.0,0.2484618492003633,-0.0295450941027342,0.246698962143185,5.127959539232416,-3.859372110849885,-3.376568664487491
55.0,2.287037037037037,829.0,474.0,777.0,691.0,843.0,896.0,1.154797224101254,0.6602821281350959,1.0823612100442397,0.9625631867960996,1.174299227885835,1.2481282422131772,149.0,1.0,0.2179524646780169,-0.190513233527572,0.1058677699306594,7.610104660804573,-5.492663912201848,-5.267289255014859
56.0,2.3287454120787454,830.0,476.0,778.0,694.0,839.0,901.0,1.153841694049953,0.6617212606840693,1.0815528168323654,0.9647784767116474,1.1663532304914586,1.2525438148662744,150.0,1.0,0.4347671369927024,-0.4196033199557429,-0.1138223057706602,17.4322152228783,13.65984540347913,10.830085462719122
57.0,2.370453787120454,830.0,477.0,780.0,697.0,836.0,908.0,1.1406069067210751,0.655505415067413,1.0718956472800465,0.9578349566079388,1.1488522578539984,1.2477964714490797,152.0,1.0,0.3697335547890303,0.1501266351443247,0.3378829604421858,32.728062100180146,-23.564185757697853,-22.71244589228465
58.0,2.4121621621621623,830.0,479.0,781.0,700.0,833.0,910.0,1.150953722161787,0.6642250998981878,1.0830058518172958,0.9706838620641576,1.1551137958563475,1.261889020683405,154.0,1.0,1.0318783344198998,-0.8326972619902165,-0.6094162509477274,41.8057570375767,30.663016774721108,28.416557211563568
59.0,2.4538705372038705,830.0,480.0,782.0,699.0,830.0,916.0,1.120383346157056,0.6479325375366106,1.055590092403395,0.9435517577876892,1.120383346157056,1.2364712591323654,155.0,1.0,0.7284487765265247,0.4462073415600415,0.575792174626324,43.125816544816864,-30.532562930676853,-30.45650428958415
60.0,2.495578912245579,832.0,481.0,782.0,700.0,825.0,913.0,1.1486581202205228,0.6640679757524897,1.0796281851111165,0.96641909153169,1.138993929305206,1.2604866150977612,156.0,1.0,1.0801305167843636,-0.8272562441371999,-0.6944991287430602,45.64073948785017,32.88131082157991,31.652748690318475
61.0,2.537287287287288,833.0,483.0,782.0,701.0,826.0,921.0,1.1138505038870952,0.6458460904891561,1.0456555750776813,0.9373459822627296,1.1044904156191364,1.2315201849700057,156.0,1.0,0.8292184402201948,0.5441697994722481,0.6256855847336953,11.720251104487172,-7.692381952721114,-8.842598365055562
62.0,2.578995662328996,833.0,483.0,782.0,701.0,821.0,916.0,1.143662179212764,0.6631318518124432,1.0736420457915747,0.9624335985932144,1.127186853701896,1.2576165139962692,157.0,1.0,0.3403858197283299,0.2233330480240881,0.2568751757807621,8.522265453319074,-5.642151655973647,-6.387106790075581
63.0,2.620704037370704,833.0,483.0,782.0,701.0,819.0,914.0,1.1559290919242988,0.6702445995191314,1.0851579230309745,0.9727566547886356,1.1365017122280925,1.2683303601666378,157.0,1.0,0.01531174446605,-0.0119919292854533,-0.0095206696511485,12.483588741206466,-8.238374141512733,-9.379188630368365
64.0,2.6624124124124124,833.0,483.0,782.0,700.0,818.0,913.0,1.1568328725801178,0.6707686404035977,1.086006370177253,0.9721284643530402,1.1360015483439811,1.2679332685061795,157.0,1.0,0.5357441342739073,-0.3556011277135809,-0.400711386633482,2.97342223963604,-2.8671078735657405,-0.7879925485050855
65.0,2.704120787454121,833.0,482.0,782.0,698.0,819.0,914.0,1.1403353023430922,0.6598338724242142,1.070518855260862,0.9555270600666008,1.1211700031440486,1.251220247708987,157.0,1.0,0.6432640582910708,-0.4751835381892966,-0.4335772753766039,0.9240176346840074,0.6973281994925352,0.6062523990876464
66.0,2.7458291624958293,833.0,481.0,782.0,697.0,819.0,917.0,1.1201773805165198,0.6468251140797672,1.0515950919134678,0.9372912775750474,1.1013508699196035,1.2331364440980177,157.0,1.0,0.6047365911801814,-0.4460991121177028,-0.408291472945521,10.987056822863844,8.006268807652043,7.524299130713563
67.0,2.787537537537537,833.0,481.0,782.0,697.0,820.0,921.0,1.099910267200495,0.6351222551301778,1.0325688222698526,0.9203330807187816,1.0827448008456255,1.2161072702180746,157.0,1.0,0.1466489873743928,-0.1121706500034249,-0.094465182875724,3.5160561212883814,2.6894035044820686,2.2648972246283194
68.0,2.829245912579246,833.0,481.0,782.0,697.0,820.0,922.0,1.0951576410248858,0.6323779415761945,1.0281071732070357,0.9163563935106188,1.0780663453066104,1.2121672809423103,157.0,1.0,0.0,0.0,0.0,3.5160561212885306,2.6894035044821836,2.2648972246284154
69.0,2.8709542876209544,833.0,481.0,782.0,697.0,820.0,922.0,1.0951576410248858,0.6323779415761945,1.0281071732070357,0.9163563935106188,1.0780663453066104,1.2121672809423103,157.0,1.0,0.146648987374396,0.1121706500034273,0.094465182875726,1.3269385482954539,-0.28120299798739035,1.2968002100845566
70.0,2.9126626626626626,833.0,481.0,782.0,697.0,820.0,921.0,1.099910267200495,0.6351222551301778,1.0325688222698526,0.9203330807187816,1.0827448008456255,1.2161072702180746,157.0,1.0,0.1793223357740729,0.1004421299005165,0.1485526123920987,13.75971901663247,11.222584200748095,7.961373705196639
71.0,2.954371037704372,833.0,481.0,782.0,698.0,819.0,921.0,1.1055141485937696,0.6383581098122486,1.037829608883947,0.9263491905383568,1.0869340788695043,1.22230315828915,157.0,1.0,0.7444442093553382,0.5685178806824822,0.4806085727356448,18.362360514022352,-13.630784707243537,-12.30357638703897
72.0,2.9960794127460795,834.0,480.0,782.0,697.0,818.0,915.0,1.1323701636956094,0.6517238352204946,1.0617667482133892,0.9463573190597598,1.1106460358549262,1.242348560889068,157.0,1.0,0.0325536055692709,0.0,-0.0325536055692709,14.432512542006787,11.10495154914817,9.218322481138031
73.0,3.037787787787788,834.0,481.0,782.0,696.0,818.0,914.0,1.1323701636956094,0.6530815932105373,1.0617667482133892,0.9449995610697172,1.1106460358549262,1.240990802899025,157.0,1.0,0.5817035660600903,0.4631694840318754,0.3519276457294484,13.48737323437678,-4.1575236806138465,-12.830597554616007
74.0,3.0794961628294963,834.0,481.0,781.0,695.0,818.0,909.0,1.1520660693446665,0.6644409824397896,1.0788532375997415,0.960055057787222,1.129964082402802,1.2556691331346543,156.0,1.0,0.3428298351989827,0.28976592711605,-0.1832157290877003,6.088375953822191,-5.754867282058433,-1.9874164940881565
75.0,3.121204537871205,834.0,476.0,777.0,684.0,819.0,895.0,1.162966410423239,0.6637554093063088,1.0834830946029452,0.9537997898435194,1.1420497483652667,1.2480275027923244,153.0,1.0,0.270716311022898,0.0497397642006983,-0.2661076415872069,11.708279397445487,9.776166712349667,6.442854248001641
76.0,3.162912912912913,834.0,475.0,773.0,683.0,826.0,893.0,1.1552054202537527,0.6579407369550749,1.0707119782447851,0.9460495228217184,1.1441243131050356,1.2369285854755407,149.0,1.0,0.4574952560310228,0.4574877919096418,0.0026133397275085,11.797835693785792,-5.8313367433696985,-10.255946511316864
77.0,3.204621287954621,833.0,474.0,766.0,684.0,835.0,888.0,1.1604192648231564,0.6603106020722402,1.0670842219142112,0.9528532738763974,1.1632053855070057,1.237037583629007,144.0,1.0,0.4760895895000495,0.2142722120226876,-0.4251455237741897,5.877858285162123,-3.7915305201335645,-4.4914935528557445
78.0,3.2463296629963296,829.0,472.0,758.0,681.0,845.0,879.0,1.1499479202804457,0.6547351246952596,1.0514602214385738,0.94464961846922,1.1721423312870645,1.2193054546761295,138.0,1.0,0.6150453655131771,0.0561336351068722,-0.6124784213741136,37.85547362133228,27.951691871377687,25.529195142482322
79.0,3.2880380380380383,823.0,470.0,750.0,675.0,853.0,867.0,1.133177000464096,0.6471363186125457,1.032664338211509,0.9293979043903582,1.1744835739925563,1.1937599749725043,132.0,1.0,1.3029764655961809,1.221953282728572,0.452302824141506,7.532781148821575,-3.1909604299297674,-6.823530125284427
80.0,3.3297464130797465,818.0,469.0,746.0,674.0,860.0,851.0,1.1656017378022017,0.6682973288865923,1.0630059858196117,0.960410233837022,1.225449259792046,1.212624790794222,128.0,1.0,1.1017025593673333,1.0888635083738107,0.1677044705677489,8.802145368207023,-8.660993700434764,-1.5700163069464281
81.0,3.371454788121455,814.0,469.0,740.0,673.0,868.0,833.0,1.191801020412425,0.6866765093039647,1.0834554731022046,0.985358828915924,1.2708639873685317,1.219619471748833,121.0,1.0,0.7347728176337399,0.7276275348822016,0.1022216416160289,11.510670437270262,11.146417609111369,2.872787565891282
82.0,3.413163163163164,811.0,469.0,739.0,674.0,875.0,823.0,1.2060377751218088,0.6974497121234629,1.0989666039642625,1.0023051300025885,1.3012121494840725,1.2238829703147334,118.0,1.0,1.2130216962726994,1.192526500894524,0.2220409428293798,11.923088403876674,-5.751798008865138,-10.44398663116118
83.0,3.454871538204872,811.0,468.0,738.0,674.0,883.0,806.0,1.2407937135184393,0.7160190603287666,1.1291069797492088,1.0311898432939928,1.3509504920305573,1.2331439372328756,113.0,1.0,0.976273004645708,0.9526283523766264,-0.2135607685136774,39.45803607893414,29.31663778516288,26.409683076099736
84.0,3.49657991324658,808.0,468.0,737.0,675.0,894.0,787.0,1.256903716647082,0.7280085883549932,1.14645796926844,1.050012387050471,1.3906830726268458,1.2242366646055118,107.0,1.0,2.3496197420607747,2.1753776760821006,0.8879441979569329,42.68537386580067,-30.37457287348593,-29.99043955690666
85.0,3.5382882882882885,804.0,468.0,736.0,675.0,895.0,762.0,1.3307902688726077,0.7746391117318164,1.2182358680226857,1.1172679496131968,1.4814145405982386,1.2612713742300088,101.0,1.0,0.9783052823613148,0.9085035989430392,-0.3629083027482249,45.910781524792014,-37.27761707930049,-26.798864250304124
86.0,3.5799966633299967,801.0,467.0,735.0,675.0,901.0,739.0,1.3506822489380543,0.7874764172959692,1.2393900786135703,1.138215378318585,1.5193067494296966,1.246135058633236,93.0,1.0,1.6155480050904245,-0.6462852348616133,-1.480645383591736,4.690664038762324,4.172781655070475,-2.142480427832513
87.0,3.621705038371705,801.0,467.0,734.0,676.0,911.0,723.0,1.3121551539172405,0.765014303220164,1.2023993545259108,1.1073868714707298,1.49235124247017,1.184379745670618,87.0,1.0,1.6394909470095118,-0.472245292624774,-1.5700047607952938,31.008436141039073,17.462198583384964,25.624104521862343
88.0,3.663413413413413,799.0,466.0,734.0,676.0,920.0,699.0,1.278968556843763,0.7459315988600669,1.1749223037838823,1.082081031822758,1.4726546586936946,1.1188973982901005,80.0,1.0,0.5628861502776092,0.256074634943832,-0.501264999289528,38.892621241084576,-27.33122574107137,-27.67020214044452
89.0,3.7051217884551217,797.0,466.0,734.0,676.0,920.0,681.0,1.2850196599331094,0.7513414824702997,1.183443450929614,1.0899288458152847,1.4833351156066006,1.097990449704451,75.0,1.0,1.8765351285267329,-0.8838663786143743,-1.6553441676430776,34.18604140989194,22.89885549230095,25.383613699029635
